"class" "test" "dei_paschi" "mont_dei" "danish" "dei" "dutch" "nordlb" "rescu" "brexit" "denmark" "fine" "deposit" "nordea" "estonia" "incom" "swedish" "foreign" "tax" "prosecutor" "suspici" "combin" "ing" "offer" "control" "mont" "show" "paschi" "industri" "member" "save" "inform" "branch" "restructur" "baltic" "ratio" "analyst" "banca" "pai" "commiss" "target" "sector" "term" "privat" "economi" "region" "tuesdai" "econom" "larg" "mondai" "start" "person" "fridai" "custom" "involv" "face" "estonian" "servic" "system" "stake" "recent" "continu" "fail" "offici" "minist" "result" "account" "net" "discuss" "sell" "declin_comment" "intern" "decis" "nation" "supervisori" "debt" "top" "unicredit" "familiar" "crisi" "rais" "set" "increas" "requir" "work" "credit" "sale" "wednesdai" "global" "thursdai" "quarter" "ag" "europ" "loss" "move" "issu" "ceo" "ad" "statement" "bad" "job" "close" "sew" "hold" "interest" "revenu" "head" "chief_execut" "meet" "client" "back" "reuter" "week" "dansk_bank" "firm" "transact" "largest" "alleg" "base" "potenti" "offic" "union" "call" "biggest" "scandal" "rule" "equiti" "sharehold" "sourc" "invest_bank" "group" "rate" "part" "told" "declin" "talk" "case" "matter" "bond" "oper" "board" "end" "million_euro" "germani" "month" "compani" "unit" "expect" "make" "profit" "chief" "cut" "time" "financ" "comment" "itali" "central_bank" "includ" "italian" "regul" "investig" "swedbank" "cost" "ecb" "carig" "trade" "author" "countri" "central" "german" "risk" "state" "peopl" "asset" "share" "execut" "investor" "merger" "fund" "invest" "deal" "manag" "commerzbank" "eu" "loan" "dansk" "govern" "monei_launder" "busi" "billion_euro" "million" "plan" "market" "launder" "report" "capit" "percent" "monei" "european" "financi" "lender" "billion" "deutsch_bank" "year" "euro" "deutsch" "bank"
0 0 0 0 0 0 0 0 0 0 2.75312022934585 0 0 0 5.34813347856382 0 16.0301655535697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.31810463842909 0 12.8733108368847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01106047810429 0 0 0 2.42513043340597 0 0 0 0 0 0 0 0 0 2.10331535458473 0 0 0 0 0 0 0 0 0 0 0 0 2.01966532529781 0 0 0 0 0 0 0 1.82202953353081 0 0 0 0 0 0 0 0 0 0 0 2.03584489417408 0 0 0 0 0 0 0 0 0 0 0 0 1.72736430698973 2.05484483241898 0 5.78994786707764 0 8.3705373806576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.04753070349699 0 0 0 0 0 0 0 0 0 0 1.43669132008011 0 1.68938505892452 0 0 0 0 0 0 0 0 0 1.44152725351152 0 0 0 5.51821050440059 4.77395733488319 0 0 0 0 0 1.40681808713951 1.35025442463669 0 0 2.982436200364 0 0 0 0 0 0 0 0 0 0 0 0 0 6.03318143431287 0 4.91760455818518 0 1.29372832191487 0 0 2.30284858213072 4.8180103499564 0.988283793123251 0 0 3.8865661331067 0 0.918586944134505 0 1.94599262958108 0 0.77256208185018 0.856128787425629 0 0.44429930730496
0 0 0 0 0 0 0 0 0 0 0 2.57466216737694 0 0 0 0 0 0 2.6367663778687 0 0 0 0 0 0 0 4.44589146622521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06125922259665 0 0 0 0 0 0 0 0 0 4.61963917378996 0 1.94591014905531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95050785830394 1.97381893717239 0 0 0 0 0 0 0 1.96559810402753 0 0 0 1.88259083415045 0 0 0 0 3.61389258263897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83118990292948 0 0 8.03934894544618 0 0 0 0 0 0 0 0 0 1.72552268584308 0 0 1.65880163555244 0 0 1.88366784017809 0 0 0 0 1.69027276426466 0 0 3.04753070349699 0 0 1.90876462926437 0 0 0 0 0 1.80594878500236 0 0 0 1.68938505892452 0 0 0 0 0 3.04152469297745 0 0 0 0 1.45969686587222 0 4.79119180483997 3.67880700293373 0 0 0 0 0 0 0 0 0 2.80695837174798 0 0 0 0 0 0 0 0 0 1.45057079340784 1.32775347534586 0 0 0 0 0 0 3.9500701674048 2.58745664382974 1.48252239321444 0 0 0 1.9765675862465 0 0 0 0.916126918293643 0.918586944134505 0 1.94599262958108 0 0.77256208185018 2.56838636227689 0 0.888598614609919
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67406673928191 0 5.34338851785656 0 0 0 2.45903198508165 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57466216737694 0 0 0 0 0 0 0 0 0 0 0 0 0 2.02337590469434 0 0 0 0 0 0 0 0 0 4.42482279885529 0 0 0 0 0 0 0 0 0 0 0 0 1.95050785830394 0 0 2.01843151884888 2.19902830005202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83631549077829 0 0 0 0 1.83118990292948 0 0 0 0 0 1.72736430698973 2.05484483241898 0 0 0 6.2779030354932 0 1.72552268584308 1.72552268584308 0 0 0 6.17606558128063 5.65100352053428 0 0 0 0 1.69027276426466 0 0 1.52376535174849 0 0 5.7262938877931 0 0 1.62412585698961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.370689363051 0 2.88305450702304 1.45969686587222 0 0 1.83940350146686 4.77395733488319 0 0 0 0 3.12729587605363 0 4.05076327391008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01106047810429 0 4.91760455818518 0 0 0 1.21782983898736 0 4.8180103499564 0.988283793123251 0 0 3.8865661331067 0 0.918586944134505 1.48158242559751 1.94599262958108 0 0 0 0 0.622019030226943
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80694629131948 0 0 0 0 0 0 0 0 0 0 0 1.83631549077829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.72469014141854 2.06771502293952 0 0 0 1.50958071675654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.40081606845451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.30574769738066 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07160860345865 0 0 0 0 0 0 0 0 0 0 0 0 0 3.98573426428617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.72047517673941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.54908573452965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.35659559997514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 6.19985695059544 0 0 2.9898518253771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28698009492516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.20126877566295 0 0 0 0 2.01106047810429 4.61963917378996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.9977897558812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92998262235921 0 0 0 0 0 1.75256396054605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.491218100182 0 2.97372158962609 0 0 0 0 0 0 1.45057079340784 0 0 0 0 0 0 0 0 0 0 2.43565967797472 3.45427287319608 0 0 0 1.30574769738066 0 2.74838075488093 0 0 2.91898894437162 0 0 0 0 0.177719722921984
0 0 0 0 0 0 0 0 0 17.9391109522626 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.37748331068348 0 0 0 0 0 0 0 2.01106047810429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.94361919730876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.5051279210921 0 0 0 0 0 0 0 0 0 1.95397006603241 0 0 0 0 0 0 0 1.62412585698961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.88305450702304 0 0 0 0 0 0 0 0 0 0 0 2.70050884927339 0 0 0 0 0 0 0 0 0 2.83110353421652 0 2.90114158681568 0 0 1.85603590151601 0 0 0 0 6.583450279008 1.29372832191487 0 2.43565967797472 1.15142429106536 0 0 1.0940356216407 0 0 1.83225383658729 0 0 0.972996314790539 0 0.77256208185018 1.71225757485126 0 0.44429930730496
0 0 3.01625599957361 3.01625599957361 0 3.00958930821542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.96730658705604 0 5.93461317411208 0 0 0 0 0 0 0 0 0 0 2.25679511858676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05101585518188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.15708433547105 0 0 0 0 0 0 0 0 1.9988948779406 0 0 0 0 0 0 0 0 0 1.86023758836971 0 0 0 0 0 0 0 1.72736430698973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.45969686587222 0 0 0 0 0 0 0 0 0 0 0 0 1.40347918587399 0 0 0 0 0 0 0 0 0 0 0 0 3.71207180303201 1.57308197026017 0 0 0 0 0 0 0 1.15142429106536 0 0.988283793123251 2.1880712432814 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67169425892828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57466216737694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.85026086681195 0 0 0 0 0 0 0 0 0 2.10331535458473 0 0 0 1.80894429398216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.02702291944686 0 0 4.1852686903288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52904240884934 0 0 0 0 0 0 0 0 0 0 1.67441340102455 5.06815517677355 0 0 0 0 0 0 0 1.370689363051 0 0 0 0 0 0 7.16093600232479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.43325134420766 0 0 0 0 0 0 0 0 2.01106047810429 0 0 0 0 0 0 0 0 1.9765675862465 0 0 2.5910440887378 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 2.9898518253771 0 0 0 0 0 2.60745199019993 0 2.57251393883865 0 0 0 0 0 0 0 0 0 0 2.22901555447968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22143401702728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.87188409375603 0 1.96093065098004 0 0 0 0 0 1.80694629131948 0 0 0 0 3.9977897558812 0 0 0 0 0 2.07421277159704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.98416018887362 1.72552268584308 1.72552268584308 0 1.65880163555244 1.61173412469445 0 0 0 0 0 0 0 0 1.50958071675654 0 0 0 0 0 0 0 0 0 0 6.90577228988165 0 1.67441340102455 0 1.49267476467846 3.06262511476775 0 0 0 0 1.56756797440689 0 0 0 0 0 0 0 0 0 0 0 0 0 1.40681808713951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.56810770454802 0 0 2.71319119995028 0 1.3166900558016 1.29372832191487 0 2.43565967797472 0 0 0 0 0 0 0 1.83717388826901 0 0.972996314790539 0 1.54512416370036 1.71225757485126 0 0.533159168765952
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01228521800019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10735032979691 0 0 0 0 0 0 0 0 5.55305664048772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96911304613498 0 0 0 0 1.70548558561393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72552268584308 0 0 0 0 0 0 0 0 0 0 0 0 1.52376535174849 0 0 0 0 0 1.62412585698961 0 0 0 0 0 0 0 1.49267476467846 0 0 1.37392038363245 0 1.52076234648872 0 0 1.70638770565706 0 0 1.73662363240253 1.59706393494666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.27772798056843 0 3.40197430495413 0 0 0 0 0 1.85603590151601 0 0 0 0 0 0 0 0 0 0 0 1.0940356216407 0 0 2.74838075488093 0 0 0 0 0 0 0 0.355439445843968
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.04675180938869 2.01228521800019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.97381893717239 0 0 0 0 0 0 0 0 0 0 1.96093065098004 0 0 0 0 0 0 0 2.07160860345865 1.96911304613498 0 0 0 0 0 1.70638770565706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52076234648872 0 0 0 0 0 0 0 0 0 0 1.96209547347633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85603590151601 0 0 0 0 0 0 0 0 0 0 0.988283793123251 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.26939371042308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10331535458473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70638770565706 2.03584489417408 0 0 0 1.80694629131948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.86234507070927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.67441340102455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56364793802681 0 0 0 0 0 0 2.97372158962609 5.60326427381803 0 0 1.70098715247706 0 0 1.45057079340784 0 0 0 1.57308197026017 0 0 0 0 0 0 1.21782983898736 0 0 0 0 0 0 0 0 0.740791212798755 0.972996314790539 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.37281913883796 0 0 0 0 2.18874165534174 0 0 0 0 4.02457043600037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.99286713214308 1.92885459065471 0 0 0 8.20406342072754 0 1.95050785830394 1.97381893717239 0 0 0 0 0 0 0 0 0 0 0 0 0 6.16070063092047 0 0 0 0 0 0 0 0 0 0 0 0 2.03584489417408 0 0 0 0 0 0 0 0 1.82507367591204 0 0 0 0 0 0 0 3.42182110742158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.03832286702615 1.52376535174849 0 0 0 0 0 0 0 1.49778986534523 0 0 0 0 0 0 1.53131255738388 0 0 0 0 1.56756797440689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.47365430054599 0 0 0 0 0 0 0 0 0 0 0 0 1.57308197026017 0 2.71319119995028 0 1.3166900558016 1.29372832191487 0 3.65348951696209 0 0 0 0 3.91724309214197 0 1.83225383658729 0 0 0.972996314790539 0 3.09024832740072 0.856128787425629 0 0.799738753148927
0 0 0 0 0 0 0 0 0 8.96955547613129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.45803110895937 0 0 0 2.24744925616852 0 2.10063438783148 0 2.18874165534174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.01723097822245 0 0 0 1.92885459065471 2.10331535458473 4.59666927405616 0 0 0 0 1.97381893717239 0 0 0 0 0 0 0 0 0 1.90105958288996 0 0 0 0 0 0 0 2.03961611171716 0 0 0 0 0 0 1.70548558561393 0 0 0 1.83631549077829 0 0 3.72047517673941 0 0 1.58021636437405 0 0 0 1.98687550247482 0 0 0 0 1.71091055371079 0 0 0 0 1.75256396054605 0 0 0 0 0 0 0 0 0 0 0 1.52376535174849 1.52904240884934 0 0 0 0 0 0 1.49778986534523 1.80594878500236 0 1.43669132008011 0 0 2.98534952935692 0 5.07882185467755 1.37392038363245 1.77938549174061 1.52076234648872 0 0 0 0 1.45969686587222 0 0 0 0 1.59706393494666 0 0 0 0 0 0 0 0 0 0 1.48686079481304 0 1.27772798056843 0 0 0 2.98826710828424 2.90114158681568 0 0 0 3.14616394052034 0 0 0 1.3166900558016 0 1.48252239321444 0 1.15142429106536 0 0 0 7.83448618428394 0 1.83225383658729 0 0 0 0 4.63537249110108 0.856128787425629 0 0.355439445843968
0 0 0 0 0 0 0 0 0 26.9086664283939 0 0 2.74034866366636 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 2.22901555447968 0 0 0 0 0 0 0 0 0 2.25679511858676 0 0 0 0 0 0 0 0 0 0 0 0 2.40134157144196 0 6.92945876068494 0 1.94591014905531 0 0 2.21241139942765 0 0 0 0 4.33982832440754 1.99286713214308 0 2.10331535458473 0 0 0 0 0 0 0 0 0 0 0 1.95976718371674 2.01966532529781 0 1.87188409375603 0 0 3.76518166830091 0 0 0 4.06417569059273 0 0 0 0 1.91987585468944 5.9966846338218 0 0 1.70548558561393 0 0 2.07421277159704 1.83631549077829 0 0 1.86023758836971 0 1.83118990292948 0 0 6.02951170908464 1.74222066193925 5.96062650742445 0 0 6.04053437917029 0 0 0 4.98416018887362 1.72552268584308 0 1.75256396054605 0 1.61173412469445 0 0 0 0 10.3385751146976 6.30190316349443 1.69027276426466 1.95397006603241 1.50958071675654 3.04753070349699 0 0 1.90876462926437 0 1.95976718371674 0 0 1.49778986534523 0 0 1.43669132008011 1.67441340102455 3.37877011784903 4.47802429403539 0 0 0 0 3.04152469297745 0 0 0 1.44152725351152 1.45969686587222 0 1.59706393494666 0 0 0 3.92419094695266 0 0 1.56364793802681 1.40681808713951 1.35025442463669 0 7.01739592936996 0 1.77261236473477 0 0 0 1.43325134420766 0 1.41555176710826 5.97653421656849 15.9562787274863 0 0 16.7043231136441 1.57308197026017 0 2.71319119995028 0 6.583450279008 1.29372832191487 0 3.65348951696209 5.75712145532681 0 0 0 1.30574769738066 0 1.83225383658729 2.75576083240352 0 0.972996314790539 0 2.31768624555054 0.856128787425629 0 1.51061764483686
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01228521800019 0 0 0 0 0 0 0 0 0 0 1.92885459065471 0 0 2.16991416220377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.88259083415045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.03584489417408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.75256396054605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70638770565706 0 0 1.73662363240253 0 0 0 0 0 0 0 0 0 0 0 0 1.491218100182 0 0 0 0 0 0 0 0 0 0 0 0 1.57308197026017 0 1.35659559997514 0 0 0 0 0 0 0 0 0 0 0 1.83225383658729 0 0 0 0 0.77256208185018 0 0 0.177719722921984
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22445973794382 0 0 0 0 0 0 0 0 0 0 2.10063438783148 0 0 0 0 0 0 2.01228521800019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96093065098004 1.88259083415045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92998262235921 0 0 0 0 0 0 0 0 0 0 0 1.86234507070927 0 0 0 0 0 0 0 1.87615304367561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.19412786989331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.21782983898736 1.15142429106536 0 0 0 0 0 0 0 0.740791212798755 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05101585518188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05356687697349 0 0 0 0 0 0 0 0 0 0 0 0 2.03584489417408 0 1.83631549077829 0 0 0 0 0 0 0 0 1.74222066193925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56756797440689 0 0 0 0 0 0 0 0 0 0 0 0 0 1.77938549174061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.77261236473477 0 0 0 0 0 1.41555176710826 0 0 1.32775347534586 0 0 6.29232788104069 0 0 0 0 0 2.96504478642889 0 0 0 0 1.0940356216407 0 0 1.83225383658729 0 1.48158242559751 0.972996314790539 0 0.77256208185018 0 0 0.266579584382976
0 0 0 0 5.70613679473239 0 0 0 0 0 8.25936068803754 5.14932433475387 0 0 8.02220021784573 0 0 0 0 2.80861663479536 2.45903198508165 0 0 0 2.28698009492516 0 2.22294573311261 0 0 0 0 0 0 0 5.14932433475387 0 4.45803110895937 0 0 2.37281913883796 0 0 0 0 0 4.44286803405457 0 0 0 0 2.07160860345865 0 0 0 4.03686303769776 1.94591014905531 0 0 0 2.23665501103764 3.85770918130943 2.00861548911122 1.93111192795636 0 0 1.92885459065471 0 0 0 2.05101585518188 0 0 0 0 0 2.19902830005202 0 0 0 2.01966532529781 1.96559810402753 0 0 0 0 0 0 0 2.03208784529637 0 0 2.07160860345865 3.93822609226995 0 0 1.905455194363 0 1.70548558561393 0 0 0 0 0 0 0 0 1.83118990292948 1.58021636437405 0 2.00983723636155 0 0 5.1820929209692 4.10968966483796 0 1.92998262235921 0 4.1852686903288 0 1.72552268584308 1.72552268584308 0 1.65880163555244 6.4469364987778 8.23475410837418 0 0 0 0 0 0 3.90794013206483 1.50958071675654 0 0 0 1.90876462926437 0 0 0 0 0 0 0 0 0 1.68938505892452 2.98534952935692 0 1.69294061822585 1.37392038363245 1.77938549174061 0 0 0 0 0 2.91939373174444 0 3.19412786989331 7.35761400586746 7.16093600232479 1.59706393494666 0 0 0 1.56364793802681 0 1.35025442463669 0 0 0 3.54522472946953 0 1.40081606845451 1.27772798056843 7.16625672103831 0 2.83110353421652 0 0 3.98326042603757 0 0 0 32.1769676496686 0 6.55680607758025 0 0 0 0 5.75712145532681 8.03001724992733 0.988283793123251 0 0 6.4776102218445 0 0 2.22237363839626 6.81097420353378 1.29313112870513 2.31768624555054 0 1.26429712174065 1.33289792191488
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.77454286726482 0 0 0 0 0 0 0 0 0 0 0 0 0 1.370689363051 0 0 0 0 1.59706393494666 0 0 0 0 0 0 1.56364793802681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0888598614609919
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.00861548911122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06771502293952 0 0 0 0 0 0 0 0 0 0 0 3.54908573452965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.988283793123251 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.31976991774815 0 2.26939371042308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.94361919730876 0 0 2.03584489417408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.43669132008011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.48686079481304 0 0 0 0 1.41555176710826 0 0 0 0 3.71207180303201 1.57308197026017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.918586944134505 0 0 0 0 0 0 0.0888598614609919
