"class" "eu_million" "nordlb" "trump" "santand" "ing" "mr" "estonia" "euro_zone" "banker" "zone" "court" "estim" "fine" "deposit" "prosecutor" "polici" "portfolio" "role" "banca" "region" "test" "secur" "leav" "law" "support" "denmark" "institut" "italian_bank" "clear" "supervis" "stock" "lower" "process" "person" "european_bank" "chairman" "inform" "involv" "concern" "measur" "price" "march" "public" "point" "branch" "britain" "estonian" "fridai" "mondai" "reduc" "industri" "privat" "show" "propos" "bad_loan" "growth" "european_union" "larg" "alleg" "presid" "fail" "discuss" "offer" "stake" "analyst" "pai" "posit" "rais" "start" "face" "familiar" "tuesdai" "account" "commiss" "economi" "london" "target" "sew" "recent" "made" "earlier" "declin_comment" "supervisori" "tax" "nordea" "swedbank" "unicredit" "level" "member" "incom" "ag" "sale" "result" "sell" "term" "econom" "perform" "nation" "servic" "custom" "job" "top" "close" "continu" "decis" "remain" "thursdai" "loss" "scandal" "revenu" "sector" "ad" "talk" "ratio" "offici" "ceo" "hold" "wednesdai" "transact" "requir" "minist" "work" "set" "system" "dansk_bank" "largest" "chief_execut" "invest_bank" "intern" "client" "net" "global" "european_central" "statement" "back" "issu" "potenti" "sharehold" "move" "week" "increas" "reuter" "brexit" "equiti" "meet" "head" "crisi" "europ" "biggest" "bad" "credit" "quarter" "firm" "offic" "call" "germani" "carig" "debt" "matter" "base" "sourc" "oper" "part" "cut" "interest" "case" "told" "merger" "group" "declin" "union" "unit" "make" "commerzbank" "million_euro" "bond" "board" "comment" "investig" "rule" "financ" "chief" "compani" "expect" "time" "profit" "end" "german" "month" "cost" "rate" "state" "trade" "author" "includ" "itali" "regul" "peopl" "italian" "share" "countri" "asset" "investor" "deal" "execut" "monei_launder" "invest" "fund" "dansk" "central_bank" "risk" "manag" "billion_euro" "busi" "central" "launder" "ecb" "govern" "plan" "million" "report" "loan" "monei" "market" "capit" "deutsch_bank" "eu" "lender" "percent" "financi" "billion" "deutsch" "european" "euro" "year" "bank"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36372109298578 10.2191053189939 0 0 0 0 2.30054219136425 0 2.30932702091998 0 0 0 0 2.24386980426533 0 0 0 2.32414210670512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23837528494769 0 0 0 0 2.10040171860805 2.1568584272757 0 2.04244807609796 0 0 0 0 2.18243526906535 0 0 0 0 0 0 0 0 0 0 0 0 4.22481332940974 0 0 0 0 0 2.18243526906535 0 0 4.22481332940974 0 0 0 0 0 0 0 4.1212607903623 1.93573712134226 0 2.12455748248738 0 0 2.08853918329823 0 0 0 0 0 0 0 0 2.04244807609796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95825598487761 0 0 0 0 1.85227454402132 0 0 0 0 0 7.80003406179038 0 0 0 6.17501833030379 0 0 0 0 0 0 0 0 0 0 0 0 1.9541237475927 1.74803197146484 0 0 0 0 0 0 0 0 0 0 2.03571404391662 0 0 0 1.81930452478375 0 0 0 1.52623160369709 0 0 0 1.8338238361082 0 4.98851976547829 0 0 0 0 1.41925948414493 1.73967770399498 0 0 14.6123026350182 0 0 1.54934616099667 0 0 0 0 0 1.56041128080914 0 0 0 2.83851896828985 0 1.40844856804071 0 0 0 1.38600226238844 0 0 0 3.0337339735321 1.50495420524981 1.16192456808244 3.56812624865062 0 1.59148722776966 0 0 0 0 0 1.76677565690569 0 0 1.30216941707236
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.21768710203752 0 0 0 0 0 0 0 0 0 0 5.10955265949697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32414210670512 0 0 0 0 0 2.19023764934954 0 0 0 0 9.76471660809912 0 0 0 0 0 0 0 0 4.79053890144141 0 0 0 0 0 0 0 0 0 0 0 0 2.21134661255977 0 0 0 0 0 0 0 0 0 0 0 2.08383329226081 0 0 6.76485075012572 0 8.72974107626142 0 0 0 0 0 0 0 0 1.97706531683511 0 0 0 0 0 0 0 0 0 0 2.14931122164032 0 2.04922776308334 0 0 0 0 0 0 0 0 0 1.84300663709054 1.72809775656402 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85227454402132 0 0 2.08618346960577 0 0 0 0 0 8.37306929797669 6.17501833030379 0 0 1.80855173300749 0 0 0 4.14897485968515 0 1.71178418107249 0 1.76154569063156 0 1.9541237475927 1.74803197146484 0 0 2.16192172923225 1.73967770399498 1.61471033238067 0 3.52990569790635 0 0 1.89799679335942 0 1.82472459225309 0 0 0 0 1.45116403066367 0 1.52623160369709 0 1.72481368136283 0 0 1.45116403066367 1.6628399218261 0 0 1.83565366278528 0 0 0 0 0 3.65307565875454 0 0 1.54934616099667 0 6.578075194714 1.38600226238844 0 0 0 0 0 1.47386361817978 1.41925948414493 1.49188212368246 0 0 0 0 0 0 1.50627086113456 0 7.58433493383025 0 0 3.56812624865062 0 0 1.82703846552443 9.94327560454546 0 1.12886370582155 0 0 2.79791238635946 2.30035002994772 1.41068353516172
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.13985626953818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23018970036125 0 0 0 0 0 0 0 0 2.19285202992361 0 2.40817285555661 0 4.72744218597155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.18243526906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06063039518115 2.08618346960577 0 2.1468080914222 0 0 0 0 0 1.98341454451377 0 0 0 0 0 0 2.08853918329823 0 0 0 0 0 0 0 0 0 0 0 0 2.10999411829949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.69573247206199 0 0 0 0 0 0 0 0 0 0 0 0 1.52623160369709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.10420196735102 1.45616404108038 0 1.55624749963736 0 0 0 0 0 0 0 4.42159085453933 0 0 0 0 0 0 0 0 0 0 0 0 2.32384913616487 1.18937541621687 0 0 0.913519232762214 0 0.928193010359397 0 0 0 0 0 0.217028236178726
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40817285555661 0 0 2.38887965262193 0 0 0 0 0 0 0 0 0 0 0 0 2.26897572539641 0 2.24386980426533 0 0 0 0 0 0 0 0 0 2.19023764934954 0 2.19285202992361 2.20868349514029 0 0 0 0 0 0 0 0 0 0 0 0 2.28894785858333 0 0 0 0 0 0 0 9.32052059419897 0 0 2.21134661255977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.19023764934954 0 0 0 0 0 0 0 0 0 0 0 2.08853918329823 0 0 0 0 0 0 0 0 4.08489615219592 0 0 0 0 0 0 0 0 0 0 0 0 0 1.75139331916754 0 1.95825598487761 0 0 0 0 1.85227454402132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.6386090495675 0 0 3.40424454032152 1.52623160369709 3.10420196735102 0 0 0 0 0 0 4.96549586121896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.47386361817978 0 0 0 0 0 0 0 0 0 0 9.1012019205963 0 0 0 0 3.18297445553932 0.913519232762214 0 0 0 0 0.883387828452847 0 0 0.651084708536178
0 0 0 0 0 0 0 0 0 2.72662658667515 0 0 0 0 0 0 2.56992813476909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.11240666470487 2.08383329226081 0 0 0 0 0 0 0 2.11240666470487 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08853918329823 0 0 0 0 0 0 0 0 0 0 0 0 2.10999411829949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.0583394434346 0 0 0 0 0 0 2.07448742984258 0 1.71178418107249 0 0 1.65516528707299 0 0 0 0 0 0 1.61471033238067 0 0 1.65669550925375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.23825070117958 0 0 0 1.45616404108038 0 0 0 0 0 0 0 0 0 4.42159085453933 1.41925948414493 0 0 1.2537859864874 0 1.76154569063156 1.38600226238844 0 0 0 1.51686698676605 0 0 0 0 0 0 0 2.78457903107819 0 0 0 0.932637462119821 0 0.434056472357452
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.25216860708003 9.58107780288281 0 0 0 0 0 0 0 2.03124975078793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.36487053813071 0 0 0 2.1468080914222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04922776308334 3.90412802925938 0 0 2.04244807609796 2.01358924763598 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08383329226081 0 0 1.85227454402132 2.06984705028608 0 0 0 0 1.9500085154476 1.92366454010799 0 0 0 0 0 0 0 0 0 0 0 1.71178418107249 0 0 1.65516528707299 0 0 0 0 0 1.73967770399498 0 0 0 1.65669550925375 0 0 0 0 0 0 1.81930452478375 1.63848559787433 0 1.70212227016076 0 1.55210098367551 0 2.98636333804908 0 0 0 0 1.65516528707299 0 1.5857647514956 1.41925948414493 1.73967770399498 1.61912535058979 0 1.82653782937727 0 0 0 0 1.6445187986785 0 0 0 0 0 0 0 0 0 0 0 0 0 1.38600226238844 1.24970017896482 0 0 0 0 0 5.94687708108436 0 3.18297445553932 3.65407693104886 4.26140383051948 0.928193010359397 0 0 0.883387828452847 0 1.53356668663182 0.434056472357452
0 0 0 0 0 0 0 0 0 2.72662658667515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.47184595041775 0 0 0 0 0 0 0 0 2.24662842670441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.02680529902751 2.12211547883183 0 0 0 0 0 0 0 0 0 0 0 2.04244807609796 0 0 0 0 0 2.31522674304717 0 0 2.04244807609796 0 0 1.95618773181355 0 0 0 0 0 0 0 0 0 0 2.01797521957924 0 0 0 0 0 2.19023764934954 0 0 0 0 1.98341454451377 2.06063039518115 0 0 0 0 0 0 1.86351061728825 0 0 0 0 0 0 0 2.04244807609796 0 0 0 0 0 0 0 0 0 22.0073643344776 0 0 0 0 0 1.95825598487761 0 0 13.9887166041275 0 1.85227454402132 0 5.07230763530097 0 0 0 0 0 0 0 0 0 1.99623523294283 0 0 0 0 0 0 1.71178418107249 0 3.52309138126312 0 0 1.74803197146484 0 0 0 0 1.61471033238067 1.69573247206199 0 3.31339101850751 0 0 0 0 1.50495420524981 0 0 0 0 1.70212227016076 1.52623160369709 0 0 0 0 1.45116403066367 1.6628399218261 0 0 0 1.5857647514956 2.83851896828985 0 1.61912535058979 0 0 0 1.45616404108038 0 0 1.6445187986785 4.15800678716533 0 0 0 0 1.31716516627372 2.94772723635956 1.41925948414493 0 4.22534570412213 1.2537859864874 0 0 0 2.49940035792964 0 0 0 0 1.16192456808244 0 0 9.54892336661797 0 0 3.71277204143759 0 0 1.76677565690569 0 0 1.73622588942981
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16701079873972 0 0 0 0 0 0 2.36372109298578 0 0 0 0 0 0 0 0 0 0 0 2.1568584272757 0 0 0 0 0 0 2.18243526906535 0 0 0 0 0 0 0 0 0 0 0 0 2.11240666470487 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.98341454451377 0 0 0 0 0 0 2.08853918329823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.65516528707299 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52623160369709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31716516627372 0 0 0 0 1.2537859864874 0 0 0 0 0 1.06415582233282 1.51686698676605 0 0 2.37875083243375 0 0 0 0 0.928193010359397 0 0 0 0 0.766783343315908 0.434056472357452
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.27464146293209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36372109298578 0 0 0 0 0 0 0 0 2.28320071632776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.11240666470487 0 0 0 0 0 0 0 0 2.11240666470487 0 0 0 0 0 0 0 0 0 0 2.12455748248738 0 0 0 0 0 0 0 2.04922776308334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.0583394434346 0 0 0 1.76837165570196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.89799679335942 0 0 0 0 0 0 0 0 0 0 1.72481368136283 0 0 1.45116403066367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.6445187986785 0 0 0 0 0 0 0 0 0 1.40844856804071 0 0 0 0 1.24970017896482 1.50627086113456 0 1.51686698676605 0 0 0 0 0 0 0 0 0 0 0 0.932637462119821 0.766783343315908 0.108514118089363
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40817285555661 0 2.47531215839424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.24386980426533 0 0 0 0 0 0 0 0 2.16701079873972 0 0 0 0 2.40817285555661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.18243526906535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.89022976402176 0 0 0 0 0 0 0 0 0 0 0 1.89022976402176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.65669550925375 0 0 0 0 0 0 1.81930452478375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.73967770399498 0 0 0 0 0 1.54934616099667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.0337339735321 1.50495420524981 0 0 0 0 0 0 0 0 0 0 0 0 0.217028236178726
0 0 0 0 0 0 0 5.7511648992506 0 0 0 0 2.74010993701243 5.51675056997945 0 8.98982724608258 0 0 0 0 0 0 0 2.3952694507207 4.95062431678848 0 8.34505909157452 0 0 0 0 0 0 0 2.56232353538387 0 6.97242632011536 2.29763098115679 4.53795145079282 0 0 0 0 0 4.64828421341024 2.55102398012994 0 0 0 0 0 0 0 2.20868349514029 0 0 0 0 2.12211547883183 2.47184595041775 0 4.39094652680697 0 0 0 4.56640143265552 0 0 4.31371685455141 0 0 2.1798479455004 0 0 0 0 0 0 0 0 0 0 1.95618773181355 0 0 0 0 0 2.11240666470487 2.08383329226081 0 0 0 0 0 2.06063039518115 0 0 0 0 2.32414210670512 2.26334190767815 2.01358924763598 0 1.98341454451377 0 1.93573712134226 0 0 4.65426329110697 0 0 0 0 0 0 2.04922776308334 1.95206401462969 0 4.30867271568599 6.12734422829388 0 0 1.89022976402176 2.10999411829949 2.26053685675055 0 0 0 0 2.20073643344776 0 2.03124975078793 0 0 0 0 3.73456841334377 4.16766658452163 0 1.8211079517829 0 0 0 0 1.87107208998882 0 0 0 3.50953200729236 2.09326732449417 0 0 3.99247046588566 0 1.76837165570196 0 0 0 0 3.42356836214499 2.17469329491174 0 1.65516528707299 0 0 1.98553994382608 0 0 0 1.61471033238067 1.69573247206199 1.76495284895317 3.31339101850751 0 0 0 0 3.00990841049962 6.0473394870474 1.81930452478375 0 0 0 0 0 0 0 0 0 1.6628399218261 0 0 0 1.5857647514956 2.83851896828985 0 1.61912535058979 1.8448533596837 0 0 1.45616404108038 0 1.55624749963736 0 0 5.58488744756562 0 1.56041128080914 33.2906817638556 0 4.42159085453933 0 0 1.40844856804071 0 7.34261465114112 0 0 0 0 2.12831164466565 0 9.02972523149885 0 1.18937541621687 0 0 0 0 1.85638602071879 3.38659111746465 0 0 0 0 1.08514118089363
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.29763098115679 0 0 2.24386980426533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.03124975078793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06063039518115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01358924763598 1.92968261243356 0 0 0 0 0 0 0 0 0 0 0 1.75139331916754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.98553994382608 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.63848559787433 0 0 0 0 0 0 0 1.45116403066367 0 0 0 0 0 1.41925948414493 0 0 0 0 0 1.45616404108038 0 0 0 0 3.72325829837708 0 0 0 0 0 0 0 0 0 3.67130732557056 0 0 2.49940035792964 0 0 0 3.00990841049962 0 0 0 6.36594891107865 0 0 0 0 0 0 0 0 0.108514118089363
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.02680529902751 0 0 0 0 0 0 0 0 0 0 2.1568584272757 0 0 0 4.06249950157586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.11240666470487 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12455748248738 0 0 0 0 2.17469329491174 0 0 0 0 0 0 2.04244807609796 4.02717849527196 0 1.89022976402176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.87107208998882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.69573247206199 0 0 0 0 0 0 0 0 1.81930452478375 3.27697119574866 0 0 0 0 0 1.49318166902454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.6445187986785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.18937541621687 0 0 0 0 0.928193010359397 0 0 1.76677565690569 0 0 0.217028236178726
0 0 27.6403252755263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.435374204075 0 0 2.43116237378131 2.97921733931566 0 0 0 0 0 0 0 0 0 0 2.27464146293209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16701079873972 0 0 0 0 0 0 0 0 0 0 0 0 2.23837528494769 2.25216860708003 4.79053890144141 0 0 0 4.31371685455141 0 0 2.1798479455004 0 0 0 0 0 0 0 2.04244807609796 1.97706531683511 0 0 0 2.63701442798546 0 0 0 0 0 0 0 0 2.01797521957924 2.18243526906535 0 0 2.11240666470487 0 0 0 0 0 0 1.98341454451377 2.06063039518115 0 0 4.24911496497477 0 0 0 0 0 4.29862244328064 0 0 0 0 0 0 2.01358924763598 1.92968261243356 0 0 0 0 0 0 1.96448653462825 0 0 4.06249950157586 0 1.75139331916754 1.89022976402176 0 1.86728420667189 0 0 1.8211079517829 1.85227454402132 0 0 0 0 0 1.9500085154476 0 0 0 0 0 3.99247046588566 0 0 0 0 0 1.76837165570196 0 0 0 1.65516528707299 1.9541237475927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.91545679362299 0 5.10636681048227 0 0 0 1.49318166902454 3.66764767221641 1.45116403066367 0 0 0 0 0 0 0 0 1.8448533596837 0 0 0 0 1.55624749963736 0 0 0 0 0 0 0 1.47386361817978 2.83851896828985 5.96752849472982 0 0 0 0 0 1.24970017896482 0 1.06415582233282 1.51686698676605 0 0 7.13625249730124 0 0 2.74055769828664 0 0 5.64431852910774 0 0 3.73054984847929 0.766783343315908 0.325542354268089
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32414210670512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.79053890144141 0 0 4.20080343721609 0 0 0 0 0 0 0 2.18243526906535 0 0 0 0 1.97706531683511 2.00487459553354 1.95618773181355 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06063039518115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.70454908804264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.22942066476135 0 0 0 0 0 0 0 1.50495420524981 0 0 0 0 0 0 3.10420196735102 0 0 0 1.45116403066367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.38600226238844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.217028236178726
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.94369190083551 0 0 0 0 0 0 2.29763098115679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96448653462825 0 0 0 1.63099492614517 1.75139331916754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.61912535058979 0 0 0 0 0 0 0 0 0 0 0 0 2.63433033254744 0 0 0 0 2.50757197297481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.76677565690569 0 0 0.325542354268089
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.48773960853067 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40817285555661 7.32353745607434 0 2.02680529902751 2.12211547883183 0 2.32713164555348 0 0 0 0 0 0 2.10040171860805 2.1568584272757 0 0 0 2.03124975078793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.76485075012572 0 0 0 0 0 0 0 0 0 0 1.97706531683511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01358924763598 0 1.89022976402176 0 0 0 0 0 0 0 0 4.06249950157586 1.63099492614517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.27980197348252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.69573247206199 0 0 0 0 0 0 0 0 3.6386090495675 1.63848559787433 0 0 0 0 0 0 0 0 0 0 0 0 0 1.41925948414493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31716516627372 1.47386361817978 0 0 0 1.2537859864874 0 0 0 1.24970017896482 0 0 4.55060096029815 0 0 1.18937541621687 0 1.59148722776966 0 0 0 0 0 1.76677565690569 0 0 0.542570590446815
0 0 0 0 0 0 0 0 10.9244034682803 2.72662658667515 10.8886889453031 0 0 0 16.2535620574545 0 5.13985626953818 0 0 0 0 0 0 0 0 0 0 2.36372109298578 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28894785858333 0 2.32414210670512 0 0 0 0 0 2.19023764934954 0 0 2.20868349514029 0 0 0 0 0 0 0 0 2.23837528494769 2.25216860708003 0 0 2.28894785858333 0 6.47057528182711 0 0 0 0 0 0 2.18243526906535 0 2.21134661255977 0 2.04244807609796 0 0 1.95618773181355 0 0 0 0 0 2.11240666470487 2.08383329226081 0 0 0 0 0 4.1212607903623 0 0 2.1468080914222 0 0 0 0 1.97706531683511 0 4.1212607903623 0 0 0 0 0 2.08853918329823 1.86351061728825 0 2.14931122164032 0 0 0 0 0 2.04244807609796 0 0 1.89022976402176 0 0 0 0 0 0 0 2.26334190767815 0 1.63099492614517 0 3.78045952804351 3.91651196975523 0 0 1.99838808630393 0 3.70454908804264 2.06984705028608 0 0 3.74214417997765 0 3.90001703089519 1.92366454010799 0 0 0 0 0 0 0 3.98388676172258 0 2.07448742984258 0 0 10.8734664745587 5.28463707189468 0 0 6.99212788585934 0 1.61912535058979 0 0 1.61471033238067 0 0 3.31339101850751 0 0 4.07142808783323 0 1.50495420524981 0 0 0 1.45116403066367 0 0 1.55210098367551 0 1.49318166902454 0 0 0 30.8427609840885 0 0 0 1.41925948414493 1.73967770399498 0 0 0 0 1.45616404108038 0 1.55624749963736 0 0 0 0 3.12082256161828 0 2.63433033254744 0 0 1.49188212368246 0 2.50757197297481 0 29.9462767407365 2.77200452477689 0 0 0 6.0674679470642 3.00990841049962 1.16192456808244 0 0 0 0.913519232762214 0 0 1.12886370582155 0 0.883387828452847 6.52846223483875 6.90105008984317 1.51919765325108
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.47531215839424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32414210670512 0 0 0 0 0 0 0 0 2.20868349514029 2.40817285555661 0 0 2.02680529902751 0 0 0 2.19547326340348 0 0 0 0 0 0 2.1568584272757 0 0 0 0 0 2.33013014854974 0 0 0 0 0 0 0 0 2.15182063324575 0 0 0 0 0 2.08383329226081 0 0 0 0 2.18243526906535 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12455748248738 0 0 0 0 0 0 0 0 0 1.84300663709054 0 8.16979230439184 0 0 0 0 0 0 0 0 0 0 0 2.03124975078793 1.63099492614517 0 0 0 0 2.08383329226081 0 1.8211079517829 0 0 0 4.17236693921154 1.87107208998882 1.85600589163418 3.90001703089519 0 0 0 0 0 1.99623523294283 0 0 0 0 4.14897485968515 0 0 0 0 0 0 0 0 0 0 0 0 1.69573247206199 0 0 0 0 0 0 0 0 1.81930452478375 0 0 0 0 3.10420196735102 0 1.49318166902454 0 1.45116403066367 0 0 1.65516528707299 0 0 0 0 0 0 0 0 0 0 0 0 1.38600226238844 0 0 0 0 1.31716516627372 0 0 0 0 1.2537859864874 0 3.52309138126312 0 0 0 0 0 3.00990841049962 0 7.13625249730124 0 4.77446168330898 0 0 0.928193010359397 0 0 3.53355131381139 0 0 0.976627062804267
